numero_de_cliente,Predicted
626228360,0
626232954,0
626234995,0
626259351,0
626265405,0
626269052,0
626277361,0
626284073,1
626285756,0
626286550,0
626287062,0
626292092,0
626304347,0
626308138,0
626309376,0
626314116,0
626315363,0
626315431,0
626324184,1
626327908,1
626330452,0
626343877,0
626351751,0
626353066,0
626355764,0
626359624,0
626361084,0
626362468,0
626369906,0
626372605,0
626383254,0
626383689,0
626390914,0
626391426,0
626398420,0
626405713,0
626405858,0
626407763,0
626408412,0
626408711,0
626408924,0
626418190,0
626427233,0
626427378,0
626432041,0
626433211,0
626434159,0
626440718,0
626442033,1
626444441,0
626445389,0
626454355,0
626459317,0
626461870,0
626462383,0
626463186,1
626465295,0
626477985,0
626480538,0
626485867,0
626487618,0
626502349,0
626505918,1
626506499,0
626510000,0
626510590,0
626511606,0
626514595,0
626519479,0
626521674,0
626522323,0
626525825,0
626528164,0
626531879,0
626533630,0
626535671,0
626537789,0
626541435,0
626546175,0
626549095,0
626561051,0
626569369,0
626578258,0
626583075,0
626583878,1
626588250,0
626592341,0
626600137,0
626601743,0
626610573,0
626618079,0
626625739,0
626627926,0
626629599,0
626639155,0
626647977,0
626651265,0
626662418,0
626665628,0
626678464,0
626680291,1
626681239,0
626684954,0
626685244,0
626686124,1
626696551,0
626701581,0
626713246,0
626713904,0
626714194,0
626716244,0
626719232,0
626724843,0
626727251,0
626758609,0
626768233,0
626782239,0
626783699,1
626785082,0
626789019,0
626791572,0
626792742,0
626793323,0
626795005,0
626796901,0
626799813,0
626809438,0
626811991,0
626812358,0
626813819,0
626828618,0
626832196,0
626832410,0
626832555,0
626832777,0
626834749,0
626837738,1
626837952,0
626844297,0
626845322,0
626848310,0
626856039,0
626861948,0
626868661,0
626873981,0
626875219,0
626875732,0
626875954,0
626877337,0
626878943,0
626881564,0
626882657,0
626884630,0
626891991,0
626898336,0
626900232,0
626901914,0
626902060,0
626906944,0
626932102,0
626943264,0
626947568,0
626951283,0
626953178,0
626955296,0
626959156,0
626962222,0
626962658,0
626966671,0
626968132,0
626972145,0
626972871,0
626978482,0
626989208,0
626989788,0
626994314,0
626997448,0
626998832,0
627006705,0
627010429,0
627010574,0
627010796,0
627029097,0
627029242,0
627043606,0
627048132,0
627060309,0
627061257,0
627062496,0
627062718,1
627065194,0
627067235,0
627076723,0
627084007,0
627091812,0
627094947,0
627095100,0
627097500,1
627098670,0
627099105,0
627108226,0
627113623,0
627115954,0
627120472,0
627125579,0
627126672,0
627127987,0
627130685,0
627130754,0
627133017,0
627145416,0
627149575,0
627152197,0
627156065,0
627158320,0
627160438,0
627161386,0
627161531,0
627170720,0
627177210,0
627182462,0
627186988,0
627189319,0
627191215,0
627191505,0
627198721,0
627201864,1
627203828,0
627204708,0
627214990,0
627216663,0
627225049,0
627228696,0
627228773,0
627229430,0
627232932,0
627236211,0
627236937,1
627237449,0
627239422,0
627244742,0
627249917,0
627251668,0
627254153,0
627260788,0
627264870,0
627270267,0
627272308,0
627272599,0
627273982,0
627274494,0
627278218,0
627278730,0
627280771,0
627282590,0
627284631,0
627298414,0
627299951,0
627306945,0
627308261,0
627312052,0
627322334,0
627329917,0
627336262,0
627337577,0
627339038,0
627342249,0
627344145,0
627351215,0
627351941,0
627355588,0
627357637,0
627365801,0
627371566,0
627372001,0
627372368,0
627383812,0
627389721,0
627394392,0
627397672,0
627400737,0
627405033,0
627407074,0
627407228,0
627410652,0
627420789,0
627423923,0
627425306,0
627426698,0
627428150,0
627437706,0
627440550,0
627442445,0
627446749,0
627451489,0
627452147,0
627452949,0
627464324,0
627466007,0
627466587,1
627470089,0
627472420,0
627473445,0
627482557,0
627484598,0
627489269,0
627494376,0
627494666,0
627495972,0
627499115,0
627505605,0
627507356,0
627514427,0
627526681,0
627528432,0
627529081,0
627529670,0
627533240,0
627533462,0
627533530,0
627538569,0
627543308,0
627554102,0
627556579,0
627561609,0
627567809,0
627568321,0
627585896,0
627596178,1
627600405,0
627603394,1
627607194,0
627613975,0
627617834,0
627626519,0
627636801,0
627639133,0
627640149,0
627643872,0
627644530,0
627660132,0
627660789,0
627666263,0
627671438,0
627675008,0
627676468,0
627683471,0
627685367,1
627695649,0
627697988,0
627698936,0
627702284,0
627703087,0
627707023,0
627711985,0
627714760,0
627715409,0
627716870,0
627718552,0
627721831,0
627723146,0
627724530,0
627726716,0
627728467,0
627729705,0
627742540,0
627743053,0
627743420,0
627753480,0
627756400,0
627761208,0
627761797,0
627765589,0
627766537,0
627767194,0
627767408,0
627768723,0
627769961,0
627773394,0
627776674,0
627776742,0
627777476,0
627779295,0
627781413,0
627781703,0
627791473,0
627792933,0
627794470,0
627795341,0
627798698,0
627802122,0
627807596,0
627808322,0
627812916,0
627814744,0
627817297,0
627819774,0
627819987,0
627823130,0
627835376,0
627835743,0
627840850,0
627844061,0
627845956,0
627852301,0
627860756,0
627873010,0
627887161,0
627887451,0
627891021,0
627904001,0
627912754,0
627918809,0
627923984,0
627926170,0
627940901,0
627945205,0
627946888,0
627956367,0
627956802,0
627973284,0
627974232,0
627975906,0
627979851,0
627980432,0
627981602,1
627983933,0
627985752,0
627995308,0
627998732,0
628002165,0
628003327,0
628006247,0
628010842,1
628017554,1
628018357,0
628018860,0
628019373,0
628033301,0
628035342,0
628047673,0
628048468,0
628049057,0
628054744,0
628065462,0
628066119,0
628066487,0
628075889,0
628081072,0
628083037,0
628083839,0
628085522,0
628108784,0
628110312,0
628110389,0
628113088,0
628117827,0
628123293,0
628124975,0
628128545,0
628138024,0
628140868,0
628149185,0
628157862,0
628165009,0
628165377,0
628167708,0
628168434,0
628172225,0
628173976,0
628174924,0
628180253,0
628183387,0
628187614,0
628187981,0
628191483,0
628194395,0
628197537,0
628204685,0
628204899,0
628212559,1
628214232,0
628215402,0
628219997,0
628221961,0
628233848,0
628234361,0
628235531,0
628237059,0
628241730,0
628248075,0
628250116,0
628250842,0
628251500,0
628253976,0
628256752,0
628260620,0
628261056,0
628264625,0
628267469,1
628267614,0
628268494,0
628272866,0
628278409,0
628282789,0
628283225,0
628283592,0
628290006,0
628298827,0
628299339,0
628305317,0
628305906,0
628307512,0
628312252,0
628318597,0
628320851,0
628336094,0
628339451,0
628344480,0
628344916,0
628346308,0
628350757,0
628352721,0
628353379,0
628354404,0
628357751,0
628379340,1
628391227,0
628408802,0
628414566,0
628424481,0
628427914,0
628433456,0
628438853,0
628441406,0
628451757,0
628456787,0
628458759,0
628469408,0
628471082,0
628473926,0
628474874,0
628476112,0
628481074,0
628482243,0
628483046,0
628483337,0
628485958,0
628487273,0
628493840,0
628498136,0
628498939,0
628500185,0
628502081,0
628506232,0
628507034,0
628508059,0
628512577,0
628512867,0
628513089,0
628519946,0
628521765,0
628523516,0
628527453,0
628528478,0
628529349,0
628529502,0
628530228,0
628533507,0
628534891,0
628537299,0
628540587,0
628540946,0
628545326,0
628546710,0
628547367,0
628547581,0
628550425,0
628555096,0
628559110,0
628565011,0
628565890,0
628566181,0
628566693,0
628571723,0
628573106,0
628579451,0
628582662,0
628589665,0
628590322,0
628591048,0
628599434,0
628613004,0
628613508,0
628613653,0
628614165,0
628614900,0
628616206,0
628627000,0
628628461,0
628634729,0
628635976,0
628638162,0
628640126,0
628643192,0
628643337,0
628645455,0
628647129,0
628651065,1
628654054,0
628660109,0
628664268,0
628668939,0
628672876,0
628680528,0
628699998,0
628700946,0
628701100,0
628702774,0
628705762,0
628709486,0
628711014,0
628712543,0
628713055,0
628714148,0
628720570,0
628724430,0
628732090,0
628735011,0
628735079,0
628735592,0
628737197,0
628743756,0
628750613,1
628757684,0
628761185,0
628762722,0
628769571,0
628771544,0
628772125,0
628772347,0
628774533,0
628794149,0
628794516,0
628794661,0
628795541,0
628801664,0
628810998,0
628811365,0
628813841,0
628819093,0
628820554,0
628823320,0
628828060,0
628830468,0
628839145,0
628840750,0
628843081,0
628846079,0
628846805,0
628853876,0
628856284,0
628856574,0
628860810,0
628874294,0
628881519,0
628882535,0
628883782,0
628893987,0
628907257,0
628907480,0
628910759,0
628911271,0
628916233,0
628925567,0
628931032,0
628966839,0
628970050,0
628978436,1
628985217,0
628985729,0
628988137,0
628999222,0
629017599,0
629021169,0
629024235,0
629029564,0
629038897,0
629041955,1
629043270,0
629049470,1
629049615,0
629050341,0
629053184,1
629055815,0
629056028,0
629057924,0
629061425,0
629063253,0
629066532,0
629066754,0
629069231,0
629069521,0
629070469,0
629076378,0
629079735,0
629084910,0
629093372,0
629095123,0
629099786,0
629100298,0
629115610,0
629117147,0
629118821,0
629122613,0
629124150,0
629125678,0
629131511,0
629136908,0
629142083,0
629149888,0
629150179,0
629152297,0
629153535,0
629153970,0
629161195,0
629164619,0
629169726,0
629171690,1
629175559,0
629183287,1
629192331,0
629196567,0
629201742,0
629209103,0
629212749,0
629215892,0
629216908,0
629217344,0
629221725,0
629222451,0
629222527,0
629224346,0
629225730,0
629227848,0
629231716,0
629245644,0
629248702,0
629251989,0
629257890,0
629259940,0
629266866,0
629267156,0
629270000,0
629278967,0
629279624,0
629282254,0
629283928,0
629290350,0
629290999,0
629292391,0
629293774,0
629294142,0
629296037,0
629297054,0
629297788,0
629298002,0
629298659,0
629298804,0
629299752,0
629303766,0
629308215,0
629308796,0
629314048,0
629316891,0
629334176,0
629334611,0
629336507,1
629338992,0
629341691,0
629354594,0
629359266,0
629362109,0
629365465,0
629372758,0
629382528,0
629388651,0
629390692,0
629406302,0
629407541,0
629412357,0
629412502,0
629412793,0
629420299,0
629422127,0
629422195,0
629423877,0
629425696,0
629428984,0
629430803,0
629439847,0
629440282,0
629440504,0
629440871,0
629446772,0
629449257,0
629451879,1
629452904,0
629453561,0
629455526,0
629456619,0
629467191,0
629475073,0
629477327,0
629479667,0
629482878,0
629492571,0
629495124,0
629495560,0
629501034,0
629509642,0
629510368,0
629516277,0
629524373,0
629524441,0
629527874,0
629528668,0
629529181,0
629531734,0
629535603,1
629539172,0
629539539,0
629543767,0
629545227,0
629547490,0
629555731,0
629563169,0
629567106,0
629568634,0
629573306,0
629580889,0
629582417,0
629584100,0
629584604,0
629588984,0
629596491,0
629600283,0
629605176,0
629618814,0
629619394,0
629626833,0
629631939,0
629632153,0
629642734,0
629660018,0
629662563,0
629663152,0
629663297,0
629670368,0
629670881,0
629681308,0
629681453,0
629697354,0
629701513,0
629702819,0
629707636,0
629710112,0
629712452,0
629714997,0
629715731,0
629720035,0
629721496,0
629724408,0
629732503,0
629734980,0
629742785,0
629742930,0
629746141,0
629749856,0
629753801,0
629757303,0
629762913,1
629763494,0
629766782,1
629767140,0
629768891,0
629777576,0
629780710,0
629781513,0
629781803,0
629786175,0
629789822,0
629795219,0
629797772,0
629797994,0
629799088,0
629799600,0
629810095,0
629814767,0
629822572,0
629828328,0
629831171,0
629833358,0
629843059,0
629845245,0
629845689,0
629845979,0
629847141,0
629847508,0
629848746,0
629854434,0
629877850,0
629879088,0
629879310,0
629883170,0
629890898,0
629895493,0
629898780,0
629916355,0
629917884,0
629919925,0
629926492,1
629928456,0
629930574,0
629940856,0
629949173,0
629957192,0
629966304,0
629982572,1
629986219,0
629987235,1
629987969,0
629993290,0
629996646,0
629997884,0
629998320,0
630006706,0
630024434,0
630024724,0
630024938,0
630027278,0
630027858,0
630028294,0
630033401,0
630033478,0
630036970,0
630037773,0
630044631,0
630046381,0
630047619,0
630047910,0
630049660,0
630055860,0
630055937,0
630056005,0
630058636,0
630059507,0
630063153,0
630065271,0
630068183,0
630068627,0
630074383,0
630076868,0
630077304,0
630077372,0
630080002,0
630083717,0
630090865,0
630099037,0
630099695,0
630110122,0
630112820,0
630115519,0
630118431,0
630119669,0
630120404,0
630123828,0
630137833,0
630139874,0
630140096,0
630142282,0
630144614,0
630145707,0
630147893,0
630148986,0
630149140,0
630155775,0
630156279,0
630156501,0
630164520,0
630174076,0
630175459,0
630176774,0
630179695,0
630183999,0
630184503,0
630184947,0
630189977,0
630200113,0
630200771,0
630201352,0
630208645,0
630216663,0
630223009,0
630226296,0
630231762,0
630244161,0
630251668,0
630252257,0
630253786,0
630253863,0
630254734,0
630255904,0
630256194,0
630256851,0
630257142,0
630257723,0
630258525,0
630276980,0
630277706,0
630279166,0
630284853,0
630291343,0
630294845,0
630296228,0
630301557,0
630307458,0
630312343,0
630313735,1
630314828,0
630319490,0
630329926,0
630337432,0
630340857,0
630349977,0
630354572,0
630355152,0
630356032,0
630357415,0
630358141,1
630359456,0
630368278,0
630375648,0
630377620,0
630380532,0
630380823,0
630387023,0
630390669,0
630399277,0
630402847,0
630407151,0
630411378,0
630417364,0
630417800,0
630422685,0
630424657,0
630425306,0
630430925,0
630440917,0
630447988,0
630456374,0
630460755,0
630461626,0
630467971,0
630470234,0
630478398,0
630481242,0
630485110,0
630490943,0
630496126,0
630501301,0
630503197,0
630505896,0
630507937,0
630511361,0
630511583,0
630512164,0
630512386,0
630516178,0
630518586,0
630533462,0
630533530,0
630534922,0
630550012,0
630551404,0
630553078,0
630553445,0
630554171,0
630555853,0
630560661,0
630562489,0
630565691,0
630577732,0
630578091,0
630583488,0
630586622,0
630598731,0
630599022,0
630601720,0
630603104,0
630605802,0
630607843,0
630608142,0
630610909,0
630612950,1
630613095,0
630620900,0
630623309,0
630628116,0
630628415,0
630629286,0
630630311,0
630642489,0
630643437,0
630648979,0
630655392,0
630656562,0
630659842,0
630666622,0
630668817,0
630670636,0
630675888,0
630678151,0
630693095,0
630697331,0
630702651,0
630714761,0
630715563,1
630718843,0
630720448,0
630722344,0
630726793,0
630728612,0
630729637,0
630737075,0
630737878,0
630738236,0
630748595,0
630749543,0
630751148,0
630757639,0
630762523,0
630765154,0
630765444,0
630768501,0
630769603,0
630770841,0
630784838,0
630785931,0
630786375,0
630789364,0
630798185,0
630800158,0
630802780,0
630804163,0
630804308,0
630804385,0
630809637,0
630817946,0
630823856,0
630829475,0
630836324,0
630840850,0
630843403,0
630856016,0
630857255,0
630868484,0
630872720,0
630885555,0
630888032,0
630892259,0
630899484,0
630900867,0
630900944,0
630905538,0
630905683,0
630919244,0
630919825,0
630920047,0
630926759,0
630932011,0
630935291,0
630938570,0
630943164,0
630944334,0
630945205,0
630946956,0
630947468,0
630949142,0
630951841,0
630963728,0
630966939,0
630980287,0
630989620,0
630995385,0
630996623,0
630996913,1
630997059,0
630997426,0
631007195,0
631007417,0
631007486,0
631014198,0
631019954,0
631020107,0
631020688,0
631021124,0
631041687,0
631044975,0
631048767,0
631053506,0
631058681,0
631058758,0
631062840,0
631067289,0
631069253,0
631070500,0
631070714,1
631072396,0
631072464,0
631073489,0
631076768,0
631079612,0
631079903,0
631084574,0
631090039,0
631097264,0
631098938,0
631104480,0
631105137,0
631107033,0
631108929,0
631109877,0
631114907,0
631127230,0
631131389,0
631142183,0
631143131,0
631144446,0
631145027,0
631145607,0
631147503,0
631148673,0
631158596,0
631163336,0
631164497,0
631170330,0
631180620,0
631185215,0
631185505,0
631191261,1
631191995,0
631193814,0
631196948,0
631201987,0
631202200,0
631204241,0
631204386,0
631204899,0
631219707,0
631238152,0
631239689,0
631240193,0
631243191,0
631244865,0
631252670,0
631254344,0
631256026,0
631258793,0
631261637,0
631261782,0
631263968,0
631264335,0
631265573,0
631265719,0
631271850,0
631288545,0
631294310,0
631294600,0
631301235,0
631306197,0
631307068,0
631311517,0
631313054,0
631320347,0
631322969,0
631324284,0
631325522,0
631326692,0
631327418,0
631327563,0
631327709,0
631332815,0
631346889,0
631354908,0
631356957,0
631374600,0
631375838,0
631378682,0
631397504,0
631397717,0
631398452,0
631399109,0
631399254,0
631401005,0
631403336,0
631405599,0
631413840,0
631414054,0
631417700,0
631422226,0
631429664,0
631432431,0
631442858,0
631449058,0
631450740,0
631451244,0
631455770,0
631461535,0
631463063,0
631464592,0
631469921,0
631476266,0
631479323,0
631482457,1
631487854,1
631489460,0
631492303,0
631495659,0
631500544,0
631505284,0
631512654,0
631518264,0
631520169,0
631525557,0
631527897,0
631528700,0
631535993,0
631536206,0
631543064,0
631544011,0
631545105,0
631546052,0
631546274,0
631549332,0
631554584,0
631555028,0
631558742,0
631561953,0
631563772,0
631566326,0
631566471,0
631568008,0
631569972,0
631570194,0
631580476,0
631582295,0
631582372,0
631607530,0
631610007,0
631610229,0
631611979,0
631615703,0
631617453,0
631617812,0
631619272,0
631621535,0
631625908,0
631627948,0
631628094,0
631637359,0
631638674,0
631641373,1
631644721,0
631656317,0
631657411,0
631658726,0
631658948,0
631660254,0
631660476,0
631680314,0
631695412,0
631701023,0
631736762,0
631739964,0
631745797,0
631745874,0
631747701,0
631749375,0
631750758,0
631756156,0
631757906,0
631765780,0
631774533,0
631780443,0
631785250,0
631789409,0
631791160,0
631814132,1
631816250,0
631818871,0
631824055,0
631826386,0
631830400,0
631834482,0
631836523,0
631837761,0
631839657,0
631845054,0
631848188,0
631848410,0
631851399,0
631852637,0
631852783,0
631873714,0
631874371,0
631877941,0
631878889,0
631880059,0
631881442,0
631881587,0
631885088,0
631887864,0
631888231,0
631890853,0
631896318,0
631904055,0
631907847,0
631911058,0
631915942,0
631917104,0
631919145,0
631922065,1
631922723,0
631932347,0
631932638,0
631933876,0
631937966,0
631948906,0
631950144,0
631965823,0
631969837,0
631970853,0
631981280,0
632019060,0
632025550,0
632032476,0
632033859,0
632073902,0
632082433,0
632088044,0
632094320,0
632097600,0
632107156,0
632123202,0
632151058,0
632155721,0
632164620,0
632175781,0
632186430,0
632188907,0
632202109,0
632204953,0
632213843,0
632225149,0
632229018,0
632230623,0
632247464,1
632250239,0
632259496,0
632262195,0
632275687,1
632281964,0
632286191,0
632305004,1
632310401,0
632318642,0
632319078,0
632320974,0
632326593,0
632327831,0
632346866,0
632355764,0
632359770,0
632376251,0
632388941,0
632392810,0
632393835,0
632394193,0
632400393,0
632406815,0
632412861,0
632421982,0
632425841,0
632440940,0
632445321,0
632460778,0
632463988,0
632477917,0
632479881,0
632491264,0
632493451,0
632494689,0
632502639,0
632504313,0
632513434,0
632513937,0
632516636,0
632516790,0
632517661,0
632524877,0
632528600,0
632532537,0
632548216,0
632552810,0
632559377,0
632562879,0
632563681,0
632565432,0
632568780,0
632576517,0
632577388,0
632585919,0
632591393,0
632595910,0
632613921,0
632615381,0
632637550,0
632638865,0
632643682,0
632647328,1
632653596,0
632655928,0
632657900,0
632661547,0
632662418,0
632664467,0
632664903,1
632669420,0
632679847,0
632683280,0
632684151,0
632687217,0
632691086,0
632693998,0
632704134,0
632718652,0
632728857,0
632729950,0
632731188,0
632738558,0
632738994,0
632745117,0
632748695,0
632750591,0
632760215,0
632763938,0
632773998,0
632783041,0
632783264,0
632784502,0
632785740,0
632786398,0
632792375,0
632800471,0
632807542,0
632808712,0
632812068,1
632823955,0
632837884,0
632839199,0
632843861,0
632846492,0
632847363,0
632851744,0
632856919,0
632859617,0
632864579,0
632865740,0
632869173,0
632871283,0
632871940,0
632872965,0
632875006,0
632877260,0
632883315,0
632884775,0
632887252,0
632894331,0
632899284,0
632918610,0
632921308,0
632923426,0
632928021,1
632951727,0
632953623,0
632956466,0
632970685,0
632975425,0
632977466,0
632978123,0
632980386,0
632984323,0
632993367,0
632999490,1
633001753,0
633007876,0
633008610,0
633010796,0
633012256,1
633013418,0
633015681,0
633015826,0
633018379,0
633025818,0
633029029,0
633029976,0
633037918,0
633039165,0
633040327,0
633050250,0
633050318,0
633050685,0
633052214,0
633054767,0
633059729,0
633062137,0
633065194,0
633070737,1
633071616,0
633084819,0
633104725,0
633104793,0
633105818,0
633115229,0
633118875,0
633119601,0
633120771,0
633122880,0
633129814,0
633130318,0
633131411,0
633131633,0
633135280,0
633148115,0
633148551,0
633149866,0
633150959,0
633151838,0
633155408,0
633160950,0
633164742,0
633177799,0
633185528,0
633186330,0
633193188,0
633200694,0
633201130,0
633207184,0
633212658,0
633213239,0
633217611,0
633220165,1
633224255,0
633228773,0
633255972,0
633257142,0
633259695,0
633259840,0
633262539,1
633262684,0
633263265,0
633266621,1
633271506,0
633280549,0
633281139,0
633281574,0
633293239,0
633296741,0
633296963,0
633301335,0
633301625,0
633303163,0
633303812,0
633304469,0
633305853,0
633319277,0
633326348,0
633328611,0
633340421,0
633353402,0
633354205,0
633355007,0
633358073,0
633362813,0
633370763,0
633372001,0
633375067,0
633377766,0
633382215,0
633385861,0
633390012,0
633405545,0
633406570,0
633414734,0
633422762,0
633424871,0
633426621,0
633428159,0
633433991,0
633439602,0
633440849,0
633449303,0
633452078,0
633455213,0
633456015,0
633456596,0
633458423,0
633458714,0
633460968,1
633461190,0
633471908,0
633472565,0
633478552,0
633481754,0
633482924,0
633483146,0
633489047,0
633489636,0
633492984,0
633495247,0
633498022,0
633508082,0
633508740,0
633509910,1
633514205,0
633526605,0
633527997,0
633533974,0
633541703,0
633541993,0
633548193,0
633549722,0
633549867,0
633551259,1
633568244,0
633568979,0
633574521,0
633578748,0
633582762,0
633593701,0
633596255,0
633597783,0
633599534,0
633601575,0
633602745,0
633603403,0
633604052,0
633627177,0
633645042,0
633652113,0
633660431,0
633669329,1
633690038,0
633693975,0
633696819,0
633697109,0
633724462,0
633725333,0
633735982,0
633741738,0
633741815,0
633743710,0
633751148,0
633752464,0
633753411,0
633764496,0
633764932,0
633771353,0
633780397,0
633782652,0
633784915,0
633788126,0
633791917,0
633796076,0
633797024,0
633801541,0
633804607,0
633804898,0
633808834,0
633831371,1
633832319,0
633833335,0
633840269,0
633843617,0
633843839,0
633843984,0
633845811,0
633845880,0
633848869,0
633849091,1
633853395,0
633870022,0
633870824,0
633876076,0
633877605,0
633879501,0
633881328,0
633888032,0
633893864,0
633905171,0
633911738,0
633913045,0
633920705,1
633925299,0
633926538,0
633936307,0
633938937,0
633939953,0
633941414,0
633943677,0
633949219,0
633951047,0
633951337,0
633954539,0
633956435,0
633958263,0
633958630,0
633961474,0
633962131,0
633967597,0
633967673,0
633968399,0
633972268,1
633974889,0
633979996,0
633995744,0
633999535,0
634000124,0
634000338,0
634008075,0
634012738,0
634019083,0
634020466,0
634033668,0
634034394,0
634034471,0
634036879,0
634038408,0
634040090,0
634046068,0
634049424,0
634055112,0
634069108,0
634088801,1
634099886,0
634099962,0
634103822,0
634113378,0
634115197,0
634127529,0
634128690,0
634131175,1
634134164,0
634138613,0
634141235,0
634141380,0
634143276,0
634146197,0
634146777,0
634151807,0
634152465,0
634153122,0
634158887,0
634160782,0
634170262,0
634170330,0
634171431,0
634171722,0
634172960,0
634178502,0
634180321,0
634184335,0
634187034,0
634191047,0
634192721,0
634193011,0
634193455,0
634193601,0
634195052,0
634196444,0
634196880,0
634202277,0
634207017,0
634209280,0
634216060,0
634216786,0
634224156,0
634226052,0
634231449,0
634236402,0
634238451,0
634244207,0
634245232,0
634246692,0
634255804,0
634268930,0
634274327,0
634277973,0
634282055,0
634286795,0
634293362,0
634294165,0
634304523,0
634325890,1
634330262,0
634331791,0
634337188,0
634339741,0
634342226,0
634345941,0
634349220,0
634356735,0
634358631,0
634359869,0
634364609,0
634366872,0
634371176,0
634373874,0
634379272,0
634379340,0
634379707,0
634381090,0
634384011,1
634387726,0
634389186,0
634390134,0
634398665,0
634400416,0
634401509,0
634401953,0
634402021,0
634412594,0
634413106,0
634415292,0
634417265,0
634428281,0
634433670,0
634434549,0
634436155,0
634442645,0
634458324,0
634479178,0
634488879,0
634489024,0
634489904,0
634492158,0
634499742,0
634503098,0
634511706,0
634514327,0
634526582,0
634539195,0
634541313,0
634545617,0
634546787,0
634549844,0
634550135,0
634558162,0
634559477,0
634562534,0
634575301,0
634581501,0
634584994,0
634591125,0
634594985,0
634595284,0
634596155,0
634598341,0
634599511,0
634601262,0
634601330,0
634602355,0
634603013,0
634611253,0
634614755,0
634617889,0
634621902,0
634622919,0
634623576,0
634625182,0
634628538,0
634633346,1
634633491,0
634637069,0
634665797,0
634671125,1
634671271,0
634678632,0
634680605,0
634681476,1
634682065,0
634682936,0
634688845,0
634689648,0
634691834,0
634703653,0
634708094,0
634716412,0
634721296,0
634723414,0
634724431,0
634731945,0
634732381,0
634734354,0
634747402,0
634752654,0
634759657,0
634765635,0
634768555,0
634771399,0
634779350,1
634779862,1
634787514,0
634787958,0
634793500,0
634796045,1
634797292,0
634802535,0
634803637,0
634809179,0
634810631,0
634810776,0
634812672,0
634822885,0
634830323,0
634836446,0
634842723,0
634844183,0
634847386,0
634847608,0
634850819,0
634852492,0
634854021,0
634856284,0
634865328,0
634870144,0
634873714,0
634878820,0
634881083,0
634881152,0
634882902,0
634883850,0
634891365,0
634892458,0
634901135,0
634905072,0
634905439,0
634905661,0
634909376,0
634909956,0
634910110,0
634913680,0
634917693,0
634919367,0
634920682,0
634932860,0
634933227,0
634935994,0
634938769,0
634945405,1
634946131,0
634958308,0
634958530,0
634960503,0
634966045,0
634967941,0
634968744,0
634968889,0
634974064,0
634975080,0
634985294,0
635006148,0
635007685,0
635011255,0
635012493,0
635016729,0
635025328,0
635026062,0
635027010,0
635032553,0
635033355,0
635043851,1
635052749,0
635054935,1
635058437,0
635059385,0
635067702,0
635068505,0
635076891,0
635077403,0
635084696,0
635084910,1
635087754,0
635087830,0
635087899,0
635088198,0
635088847,0
635090017,0
635093885,0
635096216,0
635096584,0
635097822,0
635102049,0
635103654,0
635106934,0
635110947,0
635111528,0
635115106,0
635132391,0
635132604,0
635134210,0
635134577,0
635145004,0
635151127,0
635154560,0
635172058,0
635182049,0
635183142,0
635183510,0
635187668,0
635198095,0
635198608,0
635199914,0
635200427,0
635203202,0
635203715,0
635204662,0
635219897,0
635220700,0
635227993,0
635229598,0
635230256,0
635239812,0
635242434,0
635244406,0
635247831,0
635249436,0
635260085,0
635263945,0
635264458,0
635269633,0
635274740,0
635278318,0
635280068,0
635280504,1
635280649,0
635281887,0
635282767,0
635288309,0
635289180,0
635299317,0
635304714,0
635307558,0
635309240,0
635309744,0
635313758,0
635315875,0
635318719,0
635321273,0
635321708,0
635321776,0
635342784,0
635343510,0
635344825,0
635348694,0
635353647,0
635358028,0
635358830,0
635366414,1
635377566,0
635377934,0
635379249,0
635382093,0
635385884,0
635396533,0
635401051,0
635403023,0
635403459,0
635406448,0
635412067,0
635415713,0
635419283,0
635424748,0
635431606,0
635442178,0
635443425,0
635457208,0
635459317,0
635461068,1
635462819,1
635463109,0
635463698,0
635465005,0
635466252,0
635466901,0
635466977,0
635467123,0
635468438,0
635472084,0
635472520,0
635483895,0
635485210,0
635491768,0
635491990,0
635503152,0
635503442,0
635516423,0
635525321,0
635528532,0
635529326,0
635540411,0
635546978,0
635547857,0
635548071,0
635555799,0
635564339,0
635565133,0
635565791,0
635570172,0
635574979,0
635575424,0
635576004,0
635576875,0
635577174,0
635577243,0
635585261,0
635592853,0
635593946,0
635594894,0
635597593,0
635598976,0
635601453,0
635602913,0
635620121,0
635625518,0
635633835,1
635639958,0
635640693,0
635642512,0
635644262,0
635649292,1
635660232,0
635669207,0
635670445,1
635682332,0
635688968,0
635689190,0
635689771,0
635701581,0
635705962,0
635706688,0
635708806,0
635710479,0
635715731,0
635717260,0
635719011,0
635721854,0
635722367,0
635723392,0
635724630,0
635735936,0
635736731,0
635743588,0
635744468,0
635750667,0
635755843,0
635756210,0
635757516,0
635758174,0
635761240,0
635762478,0
635769113,0
635775236,0
635781880,0
635785083,0
635786688,0
635787422,0
635795219,0
635798866,0
635837081,0
635846927,0
635847073,0
635848900,0
635849114,0
635851086,0
635880762,0
635882154,0
635887910,0
635896082,0
635912564,0
635912632,0
635914528,0
635925177,0
635926347,0
635934443,0
635943554,0
635945015,0
635948952,0
635949754,0
635956467,1
635959379,0
635961206,0
635963461,0
635964408,0
635967474,0
635973964,0
635978636,0
635979148,1
635984836,0
635985271,0
635986654,0
635991539,1
635992777,0
636004016,0
636007005,0
636011958,0
636014298,0
636018234,0
636026185,0
636027346,0
