numero_de_cliente	cliente_edad	cliente_antiguedad	ctrx_quarter	mpayroll	mcaja_ahorro	mtarjeta_visa_consumo	mtarjeta_master_consumo	Visa_status	Master_status	Visa_mlimitecompra	Master_mlimitecompra	mprestamos_personales	cdescubierto_preacordado	limite_credito_total	consumo_total	utilizacion_credito	ratio_prestamo_ingreso	cluster
714145291	59	169	28	0	0	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_3
714429049	49	167	0	0	0	0	0	0	0	1555491.84	1555491.84	0	1	3110983.68	0	0	0	cluster_3
715086558	40	170	28	0	6861.33	0	0	9	9	112608	98532	0	1	211140	0	0	0	cluster_3
715427421	35	134	61	0	6318.08	19585.99	0	0	0	112608	168912	0	1	1	19585.99	19585.99	0	cluster_3
715745671	68	53	0	0	164.64	0	0	0	0	98532	70380	0	1	168912	0	0	0	cluster_3
716343897	46	115	33	0	0	879.86	0	0	0	675648	168912	0	1	1	879.86	879.86	0	cluster_3
716742147	43	107	9	0	0	0	0	0	0	585484.66	585484.66	0	1	1170969.32	0	0	0	cluster_3
716810337	40	54	38	0	86300.92	0	0	0	0	98532	112608	0	1	211140	0	0	0	cluster_3
716866853	38	9	18	0	0.15	0	0	0	0	70380	28152	0	1	98532	0	0	0	cluster_3
718456371	63	133	13	0	1720.88	860	0	0	0	6158.25	168912	0	1	1	860	860	0	cluster_3
719781601	59	164	0	0	0	0	0	0	0	28152	70380	0	0	98532	0	0	0	cluster_3
719795820	56	73	29	0	2844.07	8480.98	0	0	0	140760	168912	0	1	1	8480.98	8480.98	0	cluster_3
720128809	53	127	52	72694.93	24062.18	0	0	0	0	98532	14076	0	1	112608	0	0	0	cluster_3
721257643	48	15	10	0	7194.33	0	0	0	0	588189.7	581144.01	0	1	1169333.71	0	0	0	cluster_3
722480994	50	15	0	0	128.91	0	0	0	0	197064	197064	0	1	394128	0	0	0	cluster_3
722496528	50	15	0	0	0	0	0	0	0	70380	168912	0	1	1	0	0	0	cluster_3
723539169	37	1	2	0	0	0	0	0	0	197064	197064	0	1	394128	0	0	0	cluster_3
723595105	37	51	18	0	14.93	0	0	0	0	197064	168912	0	0	1	0	0	0	cluster_3
723979871	35	155	0	0	0	0	0	0	0	197064	281520	0	1	1	0	0	0	cluster_3
724342024	45	168	6	0	0	0	0	0	7	197064	70380	0	1	1	0	0	0	cluster_3
724994571	74	168	16	0	61.34	0	0	0	0	168912	168912	0	1	337824	0	0	0	cluster_3
725166826	42	166	35	0	1104.32	0	0	0	0	197064	168912	0	0	1	0	0	0	cluster_3
725625538	32	30	30	0	51555.62	0	0	0	0	225216	197064	0	1	422280	0	0	0	cluster_3
726231713	39	94	15	0	0	0	0	0	0	98532	168912	9693.47	1	1	0	0	0	cluster_3
726536035	45	153	21	0	0	405.91	0	0	0	140760	168912	0	1	1	405.91	405.91	0	cluster_3
726730895	68	52	4	0	0	0	0	0	0	1406427	1406427	0	1	2812854	0	0	0	cluster_3
727171955	44	148	7	0	0	0	7179.76	0	0	197064	70380	0	1	1	7179.76	7179.76	0	cluster_3
727671658	52	56	15	0	7828.7	5210.7	0	0	0	281520	168912	88569.49	1	1	5210.7	5210.7	0	cluster_3
728811507	38	70	3	0	18.94	0	0	0	0	588189.7	588189.7	0	1	1176379.4	0	0	0	cluster_3
729745703	34	164	0	0	0	0	0	0	0	35190	56304	0	1	91494	0	0	0	cluster_3
730021511	44	71	55	0	326894.18	0	0	0	0	281520	788256	0	1	1069776	0	0	0	cluster_3
730117267	34	167	0	0	0	0	0	0	0	70380	56304	0	1	126684	0	0	0	cluster_3
730244740	41	167	3	0	0	0	0	0	9	98532	49266	0	0	147798	0	0	0	cluster_3
730698131	48	166	184	62319.73	2582.23	0	0	0	0	197064	168912	0	0	1	0	0	0	cluster_3
732175702	56	45	33	0	58.36	977.42	0	0	0	84456	168912	1559.53	1	1	977.42	977.42	0	cluster_3
732542449	58	166	40	0	677.24	2133.37	0	0	0	7038	168912	0	1	1	2133.37	2133.37	0	cluster_3
732876387	43	164	22	0	797.94	0	0	0	0	197064	140760	0	1	1	0	0	0	cluster_3
734031770	45	66	5	0	0	10540.67	0	0	0	281520	168912	0	1	1	10540.67	10540.67	0	cluster_3
734558740	51	115	10	0	0	0	0	7	7	98532	98532	0	0	197064	0	0	0	cluster_3
735779102	47	37	3	0	56.64	0	0	0	0	225216	197064	0	1	422280	0	0	0	cluster_3
736147455	37	91	25	0	0	0	21688.01	0	0	281520	788256	0	1	1069776	21688.01	0.0202734123779184	0	cluster_3
737658288	66	1	2	0	0	0	0	0	0	404619.01	404619.01	0	1	809238.02	0	0	0	cluster_3
738168853	53	157	11	0	55.4	0	0	0	0	98532	563040	0	1	661572	0	0	0	cluster_3
739087515	42	164	22	0	31347.8	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_3
739161529	82	165	6	0	0	3909.79	0	0	0	84456	168912	0	1	1	3909.79	3909.79	0	cluster_3
740274469	66	162	18	0	509358.49	0	0	9	9	543713.75	548557.67	0	1	1092271.42	0	0	0	cluster_3
740694753	32	13	52	0	45287.17	0	10888.77	0	0	197064	197064	0	1	394128	10888.77	0.0276274966508343	0	cluster_3
740703284	52	165	8	0	0	0	0	0	0	112608	98532	0	1	211140	0	0	0	cluster_3
741364293	40	162	6	0	0	0	0	0	0	70380	168912	0	1	1	0	0	0	cluster_3
741638496	56	164	66	0	741.38	29431.77	0	0	0	281520	168912	0	0	1	29431.77	29431.77	0	cluster_3
742076131	33	135	76	0	669.27	0	0	0	0	197064	168912	0	0	1	0	0	0	cluster_3
742344578	60	15	24	0	201312.58	0	0	0	0	70380	56304	0	1	126684	0	0	0	cluster_3
743057953	67	71	12	0	1312.72	1785.43	0	0	0	197064	168912	0	1	1	1785.43	1785.43	0	cluster_3
744265045	61	37	3	0	0	0	0	0	0	1303330.55	1303330.55	0	1	2606661.1	0	0	0	cluster_3
745360257	45	83	60	0	20432.92	0	0	0	0	281520	281520	0	1	563040	0	0	0	cluster_3
747375890	53	32	0	0	0	0	0	0	0	197064	140760	0	1	337824	0	0	0	cluster_3
747947344	47	17	1	0	0	0	0	0	0	70380	70380	0	1	140760	0	0	0	cluster_3
748049590	34	105	8	0	2332.25	0	0	0	0	70380	70380	0	1	140760	0	0	0	cluster_3
748109103	38	16	5	0	122	0	0	0	0	197064	197064	0	1	394128	0	0	0	cluster_3
749157501	55	22	0	0	0	0	0	0	0	56304	56304	0	1	112608	0	0	0	cluster_3
749386272	38	7	11	0	16232.36	0	0	0	0	281520	225216	0	1	506736	0	0	0	cluster_3
749850091	45	25	0	0	0	0	0	0	0	281520	281520	0	1	563040	0	0	0	cluster_3
750185480	58	60	12	0	0	16025.22	0	0	0	70380	168912	0	1	1	16025.22	16025.22	0	cluster_3
750506941	68	53	53	0	7665.23	0	0	0	0	197064	168912	9864.75	0	1	0	0	0	cluster_3
750713620	48	46	0	0	0	0	0	9	0	28152	168912	0	1	1	0	0	0	cluster_3
751601505	38	161	35	0	5412.89	0	0	0	0	98532	70380	0	1	168912	0	0	0	cluster_3
751711479	36	164	0	0	0	0	0	0	0	112608	56304	0	1	168912	0	0	0	cluster_3
751940617	54	118	12	0	154148.93	0	0	9	9	168912	70380	0	1	239292	0	0	0	cluster_3
752951312	31	91	0	0	103.09	0	0	0	0	577306.62	578659.14	0	1	1155965.76	0	0	0	cluster_3
754901309	48	5	0	0	0.04	0	0	0	0	225216	197064	0	1	422280	0	0	0	cluster_3
755456938	49	8	0	0	0	0	0	0	0	281520	281520	0	1	563040	0	0	0	cluster_3
756065079	55	52	0	0	451.06	0	0	0	0	788256	788256	0	1	1576512	0	0	0	cluster_3
757003211	46	123	0	0	0	0	0	0	0	98532	98532	0	1	197064	0	0	0	cluster_3
757021589	58	128	38	0	5877.1	6422.99	0	0	0	281520	168912	0	1	1	6422.99	6422.99	0	cluster_3
757519754	51	44	2	0	0	0	0	0	0	112608	112608	0	1	225216	0	0	0	cluster_3
757525296	53	63	0	0	0	0	0	0	0	197064	70380	0	0	1	0	0	0	cluster_3
758071882	58	55	11	0	26322.54	0	0	0	0	197064	98532	0	1	295596	0	0	0	cluster_3
759315652	47	163	24	11745.24	7.65	0	0	0	0	197064	197064	0	1	1	0	0	0	cluster_3
759687583	53	66	10	0	1940.81	0	0	0	0	563040	394128	0	1	957168	0	0	0	cluster_3
760810583	38	10	29	0	2500.67	0	0	0	0	140760	112608	0	1	253368	0	0	0	cluster_3
763050393	37	105	6	0	23460.34	0	0	0	0	744760.31	744760.31	0	1	1489520.62	0	0	0	cluster_3
763283613	41	14	17	0	18390.52	0	0	0	0	577306.62	577306.62	471706.98	1	1154613.24	0	0	0	cluster_3
763802787	41	38	11	0	0	0	0	0	0	578659.14	578659.14	6099.6	1	1157318.28	0	0	0	cluster_3
764633207	44	37	48	0	965.09	0	0	0	0	197064	197064	0	1	394128	0	0	0	cluster_3
764982961	42	16	0	0	0	0	0	0	0	112608	98532	0	1	211140	0	0	0	cluster_3
765381433	37	150	21	0	1.68	0	0	0	0	197064	168912	0	0	1	0	0	0	cluster_3
766428012	53	37	0	0	0	0	0	7	0	70380	168912	0	1	1	0	0	0	cluster_3
767654062	41	121	11	0	1575.13	0	0	0	0	197064	98532	0	1	295596	0	0	0	cluster_3
768036710	52	133	13	0	2944.05	0	0	0	0	70380	70380	0	1	140760	0	0	0	cluster_3
768372099	66	67	1	0	3737.43	0	0	0	0	563040	394128	0	1	957168	0	0	0	cluster_3
768656370	42	136	43	0	64.76	0	0	0	0	197064	98532	0	1	295596	0	0	0	cluster_3
769741822	66	163	0	0	35.61	0	0	0	0	140760	140760	0	1	281520	0	0	0	cluster_3
769899926	63	57	6	0	135.55	0	0	0	0	56304	98532	0	1	154836	0	0	0	cluster_3
771414106	65	161	14	0	0	0	0	0	0	168912	112608	0	1	281520	0	0	0	cluster_3
771866618	36	94	9	0	0	0	0	0	0	225216	140760	0	1	365976	0	0	0	cluster_3
773066272	41	43	1	0	0	0	0	9	7	70380	70380	0	0	140760	0	0	0	cluster_3
773159842	43	86	1	0	104.19	0	0	0	0	588189.7	588189.7	0	1	1176379.4	0	0	0	cluster_3
775985033	33	45	18	0	695.85	0	0	9	0	140760	168912	0	1	1	0	0	0	cluster_3
777092432	37	15	3	0	0.11	0	0	0	0	197064	197064	0	1	394128	0	0	0	cluster_3
777546763	56	55	0	0	0	0	0	0	0	98532	225216	0	1	323748	0	0	0	cluster_3
778689021	53	162	108	0	57221.52	0	0	0	0	197064	168912	407031	0	1	0	0	0	cluster_3
779765207	37	161	0	0	0	0	0	0	0	197064	98532	0	1	1	0	0	0	cluster_3
780729155	32	162	57	45495.4	1877.25	0	0	0	0	197064	168912	0	0	1	0	0	0	cluster_3
781426919	37	143	35	0	1532.05	0	0	0	0	394128	168912	0	1	1	0	0	0	cluster_3
781485049	47	20	22	0	1947.25	0	0	0	0	112608	84456	0	1	197064	0	0	0	cluster_3
782026605	41	42	1	0	0.43	0	0	0	0	556028.39	567996.24	0	1	1124024.63	0	0	0	cluster_3
782085085	34	63	21	0	213.65	925.12	0	0	0	56304	168912	100598.8	1	1	925.12	925.12	0	cluster_3
782958461	38	115	12	0	0	0	694.41	0	0	140760	140760	0	1	281520	694.41	0.00246664535379369	0	cluster_3
783318505	75	121	0	0	0	0	0	0	0	140760	98532	0	0	239292	0	0	0	cluster_3
784109540	66	159	24	0	1162.29	0	0	0	0	70380	70380	10226.67	1	140760	0	0	0	cluster_3
784227610	33	158	35	0	28.98	0	0	0	0	394128	281520	9674.58	1	675648	0	0	0	cluster_3
784596766	37	161	100	0	18312.93	0	602.39	0	0	140760	140760	0	1	281520	602.39	0.00213977692526286	0	cluster_3
785599083	33	45	0	0	0	0	0	0	0	168912	70380	0	1	239292	0	0	0	cluster_3
785784097	33	51	13	90886.38	89.34	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_3
785925062	33	16	71	0	10862.53	0	0	0	0	70380	35190	0	1	105570	0	0	0	cluster_3
786497105	39	2	49	182413.23	74208.28	0	0	0	0	337824	337824	0	1	675648	0	0	0	cluster_3
787279028	32	158	108	0	20020.07	0	0	0	0	197064	168912	0	0	1	0	0	0	cluster_3
787298354	53	64	3	0	1786.49	0	0	0	0	98532	98532	0	1	197064	0	0	0	cluster_3
787343059	44	159	45	0	4619.47	0	0	0	0	197064	168912	81120.42	1	1	0	0	0	cluster_3
787407594	73	134	59	0	29.2	0	0	0	0	197064	168912	757.15	1	1	0	0	0	cluster_3
788594122	71	159	13	93840	19973.62	0	0	0	0	1555491.84	168912	0	1	1	0	0	0	cluster_3
788793063	41	157	11	0	0	0	0	0	0	140760	84456	0	1	225216	0	0	0	cluster_3
789379034	66	51	69	46902.96	36607.88	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_3
789567549	41	72	1	0	0	0	0	0	0	197064	112608	0	1	1	0	0	0	cluster_3
790095544	66	53	29	0	0	0	0	0	0	930950.39	930950.39	0	1	1861900.78	0	0	0	cluster_3
790627620	43	28	5	0	0	0	0	0	0	28152	28152	0	1	56304	0	0	0	cluster_3
790867109	80	50	30	0	779.69	0	0	9	0	281520	168912	0	1	1	0	0	0	cluster_3
791529724	78	69	19	0	0	0	68359.9	0	0	337824	337824	0	1	675648	68359.9	0.101176796201572	0	cluster_3
791779724	47	156	66	0	4976.96	0	0	0	0	197064	168912	125720.21	0	1	0	0	0	cluster_3
792681461	67	58	4	4886.71	0	0	0	0	0	112608	168912	0	1	1	0	0	0	cluster_3
792984698	55	157	6	0	0	0	0	0	7	197064	588189.7	0	1	1	0	0	0	cluster_3
795038248	31	15	0	0	0	0	0	0	0	281520	281520	0	1	563040	0	0	0	cluster_3
795899369	52	157	7	0	1697.27	0	0	0	0	394128	281520	0	1	675648	0	0	0	cluster_3
796471992	42	128	6	0	0	0	0	0	0	197064	98532	0	1	1	0	0	0	cluster_3
796539892	38	66	4	0	279.12	0	0	0	0	197064	168912	0	0	1	0	0	0	cluster_3
797000645	36	99	8	0	43.92	0	0	0	0	197064	197064	0	1	394128	0	0	0	cluster_3
797316128	63	53	0	0	0	0	0	0	0	225216	225216	0	1	450432	0	0	0	cluster_3
798775466	60	157	0	0	0	0	0	0	0	168912	84456	0	1	253368	0	0	0	cluster_3
799262547	50	20	1	0	0	0	0	0	0	70380	70380	0	1	140760	0	0	0	cluster_3
800209211	51	128	0	0	0	0	0	0	0	7038	168912	0	0	1	0	0	0	cluster_3
800209945	36	158	23	0	0	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_3
801212621	36	156	1	0	12636.59	0	0	0	0	112608	140760	0	1	253368	0	0	0	cluster_3
801571128	31	111	11	0	87116.51	0	897.34	0	0	484407.94	484407.94	0	1	968815.88	897.34	0.000926223463636868	0	cluster_3
802526544	43	116	11	0	0	0	0	0	0	450432	450432	7493.37	1	900864	0	0	0	cluster_3
802956665	44	16	0	0	0	0	0	0	0	394128	394128	0	1	788256	0	0	0	cluster_3
803098297	38	156	1	0	1194.11	0	0	0	0	4107779.37	4107779.37	0	1	8215558.74	0	0	0	cluster_3
803339971	49	73	3	0	2.41	0	0	7	7	197064	197064	0	0	394128	0	0	0	cluster_3
803554233	40	154	0	0	2106.73	0	0	0	0	197064	168912	0	0	1	0	0	0	cluster_3
804380572	36	43	25	0	337.92	1519.71	0	0	0	98532	168912	0	1	1	1519.71	1519.71	0	cluster_3
804509283	47	132	3	0	88028.94	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_3
804717277	36	154	48	0	2223.73	0	0	0	0	394128	337824	0	1	731952	0	0	0	cluster_3
804742503	63	157	20	0	17161.21	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_3
806045350	72	155	3	0	4043.36	0	0	0	0	197064	197064	0	1	394128	0	0	0	cluster_3
806181431	57	154	0	0	0	0	0	0	7	197064	197064	0	1	1	0	0	0	cluster_3
807048462	41	153	5	0	1250.57	0	0	0	0	98532	98532	0	0	197064	0	0	0	cluster_3
807122117	56	50	3	0	0	0	0	0	0	394128	281520	0	1	675648	0	0	0	cluster_3
807332801	53	156	101	0	0	0	0	7	0	56304	168912	0	1	1	0	0	0	cluster_3
807338053	34	30	2	0	4592.84	0	0	0	0	112608	112608	0	1	225216	0	0	0	cluster_3
808211428	38	155	16	0	1066.33	0	0	0	0	197064	168912	0	0	1	0	0	0	cluster_3
809011730	54	108	40	0	6340.12	1909.4	0	0	0	112608	168912	0	1	1	1909.4	1909.4	0	cluster_3
810328505	34	153	8	0	0	0	0	0	0	98532	98532	0	1	197064	0	0	0	cluster_3
811294785	80	152	220	0	47381.86	0	0	0	0	394128	788256	0	1	1182384	0	0	0	cluster_3
811350720	50	152	69	84362.5	13581.76	0	0	0	0	197064	168912	0	0	1	0	0	0	cluster_3
811947554	56	152	43	0	546.45	0	0	0	0	197064	84456	0	1	1	0	0	0	cluster_3
812003122	50	125	14	0	0	0	0	9	9	197064	70380	0	1	267444	0	0	0	cluster_3
813508190	45	150	43	0	232.99	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_3
813822000	64	54	8	0	0	0	0	0	0	281520	281520	0	1	563040	0	0	0	cluster_3
814147329	66	55	10	0	0	0	0	0	0	281520	788256	0	1	1069776	0	0	0	cluster_3
814189336	51	19	0	0	152.37	0	0	0	0	925382.63	925382.63	0	1	1850765.26	0	0	0	cluster_3
814582702	48	151	1	0	0	0	0	0	0	70380	168912	0	1	1	0	0	0	cluster_3
814658185	67	152	44	7038	151.79	844.56	0	0	0	35190	168912	0	1	1	844.56	844.56	0	cluster_3
814868356	78	68	0	0	1527.69	0	0	0	0	3237104.64	168912	0	1	1	0	0	0	cluster_3
815324446	42	124	12	0	0	0	0	9	7	70380	70380	26338.8	0	140760	0	0	0	cluster_3
816935621	40	135	26	0	52272.3	0	0	0	0	140760	84456	0	1	225216	0	0	0	cluster_3
817037935	31	154	13	0	217.23	0	0	0	0	197064	168912	215951.39	0	1	0	0	0	cluster_3
818499468	58	153	193	0	29565.72	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_3
818658598	31	45	21	0	1539.96	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_3
819338420	36	129	30	0	2304.31	0	0	0	0	112608	70380	0	1	182988	0	0	0	cluster_3
819356140	34	9	2	0	0	0	0	0	0	491269.99	491269.99	0	1	982539.98	0	0	0	cluster_3
820181164	32	128	27	0	0	0	0	0	0	197064	168912	0	0	1	0	0	0	cluster_3
820289755	52	153	10	0	19.35	9969.32	0	0	0	1111065.6	168912	0	1	1	9969.32	9969.32	0	cluster_3
820444726	48	150	2	0	10261.43	0	0	0	0	567996.24	564599.21	0	1	1132595.45	0	0	0	cluster_3
821417794	60	18	0	0	0	0	0	0	0	225216	197064	0	1	422280	0	0	0	cluster_3
821582099	44	134	7	0	3001.29	0	0	0	0	112608	70380	0	1	182988	0	0	0	cluster_3
822336815	58	76	5	0	15000.54	0	0	0	0	493539.75	493539.75	0	1	987079.5	0	0	0	cluster_3
822350385	44	62	0	0	5565.52	0	0	0	0	1447555.31	4017360.78	0	1	5464916.09	0	0	0	cluster_3
823125963	60	44	0	0	27780.99	0	0	0	0	563040	281520	0	1	844560	0	0	0	cluster_3
823751021	39	3	5	102723.12	816.11	0	0	0	0	28152	28152	0	1	56304	0	0	0	cluster_3
823839842	70	130	37	0	28.15	0	0	0	0	140760	98532	3160.97	1	239292	0	0	0	cluster_3
824277990	32	73	16	0	395.95	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_3
825037164	39	151	5	0	0	0	163.95	9	0	168912	168912	0	0	337824	163.95	0.000485311878374538	0	cluster_3
825074064	33	149	3	0	1640.15	0	0	0	0	281520	140760	0	1	422280	0	0	0	cluster_3
825190965	38	19	14	0	702.9	0	0	0	0	197064	197064	0	1	394128	0	0	0	cluster_3
826090156	49	111	44	0	2253.63	8304.75	0	0	0	98532	168912	0	1	1	8304.75	8304.75	0	cluster_3
826556084	34	150	17	0	58.89	0	0	0	0	225216	394128	0	1	619344	0	0	0	cluster_3
826636819	34	50	27	0	2157.1	0	0	0	0	493539.75	493539.75	0	1	987079.5	0	0	0	cluster_3
827725840	34	18	5	0	0	0	0	0	0	197064	197064	0	1	394128	0	0	0	cluster_3
828205184	41	149	95	0	45092.7	75325.96	0	0	0	140760	168912	0	0	1	75325.96	75325.96	0	cluster_3
828905937	45	150	24	0	542	0	0	0	0	197064	168912	0	0	1	0	0	0	cluster_3
828966176	58	151	125	0	18037.43	0	0	9	9	1501102.76	1508038.12	232813.28	1	3009140.88	0	0	0	cluster_3
830157008	50	101	38	0	0	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_3
830247948	63	149	1	0	100.53	0	0	0	0	24633	24633	253274.17	1	49266	0	0	0	cluster_3
830367034	33	151	8	0	3.47	52.84	0	0	0	84456	84456	0	1	168912	52.84	0.000312825613337122	0	cluster_3
830571962	34	150	91	146038.5	84218.98	0	0	9	9	112608	112608	0	0	225216	0	0	0	cluster_3
831211460	40	147	47	0	19743.86	0	0	0	0	225216	225216	0	1	450432	0	0	0	cluster_3
831668712	41	146	14	0	0	0	0	0	0	112608	84456	0	1	197064	0	0	0	cluster_3
831897551	63	149	9	0	0	163.04	1378.46	0	0	70380	70380	0	1	140760	1541.5	0.0109512645637965	0	cluster_3
832691584	63	149	42	26979	5542.09	0	5056.8	0	0	197064	281520	0	1	1	5056.8	5056.8	0	cluster_3
833397667	61	147	0	0	0	0	0	0	0	197064	49266	0	0	1	0	0	0	cluster_3
833437120	34	146	19	0	55.02	0	0	0	0	112608	70380	0	1	182988	0	0	0	cluster_3
834319685	58	95	3	0	0	70.49	0	0	0	197064	197064	0	1	394128	70.49	0.000178850525717533	0	cluster_3
834457371	44	48	7	0	255.47	0	0	0	0	197064	168912	7849.71	1	1	0	0	0	cluster_3
839295711	39	52	33	0	2.06	15497.13	0	0	0	112608	168912	0	1	1	15497.13	15497.13	0	cluster_3
839508154	52	44	1	0	79.17	0	0	0	0	394128	281520	0	1	675648	0	0	0	cluster_3
839727514	40	16	0	0	0	0	0	0	0	197064	197064	0	1	394128	0	0	0	cluster_3
840154945	42	145	34	0	2759.91	0	0	0	0	450432	281520	0	1	731952	0	0	0	cluster_3
840450445	35	145	20	0	10127.16	163.04	0	0	0	168912	168912	0	1	337824	163.04	0.000482618168040163	0	cluster_3
840669805	32	18	8	0	5.23	0	0	0	0	112608	112608	0	1	225216	0	0	0	cluster_3
840945912	32	146	17	0	59.34	0	0	0	0	140760	112608	0	1	253368	0	0	0	cluster_3
841616110	52	143	19	0	16.68	0	6936.47	0	0	197064	10557	0	1	1	6936.47	6936.47	0	cluster_3
841923421	30	83	8	0	266.34	0	0	0	0	70380	70380	0	1	140760	0	0	0	cluster_3
843011204	60	146	22	0	1218.16	8167.5	0	0	0	197064	168912	0	1	1	8167.5	8167.5	0	cluster_3
844704642	32	90	215	0	5218.51	10422.49	0	0	0	70380	168912	0	1	1	10422.49	10422.49	0	cluster_3
846059189	35	144	10	0	37610.26	0	0	0	0	563040	394128	0	1	957168	0	0	0	cluster_3
847939544	56	88	3	0	0	0	0	9	9	168912	168912	0	1	337824	0	0	0	cluster_3
848964970	31	142	13	0	49784.37	0	0	0	0	56304	28152	0	0	84456	0	0	0	cluster_3
850367066	40	141	6	0	81.03	0	0	0	0	98532	98532	0	1	197064	0	0	0	cluster_3
851920333	57	17	4	0	0	0	0	0	0	394128	394128	0	1	788256	0	0	0	cluster_3
852150564	36	140	0	0	0	0	0	0	6	197064	56304	0	0	1	0	0	0	cluster_3
852213357	58	50	12	0	0	4877.72	0	0	0	70380	168912	0	1	1	4877.72	4877.72	0	cluster_3
852683298	64	105	0	0	0	0	0	0	0	56304	70380	0	1	126684	0	0	0	cluster_3
852825656	48	141	114	63030.04	-1375.24	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_3
853086220	36	138	82	0	42177.84	19860.25	0	0	0	168912	168912	0	1	1	19860.25	19860.25	0	cluster_3
853665701	69	139	0	0	0	0	0	0	0	56304	56304	0	1	112608	0	0	0	cluster_3
853733814	46	62	0	0	3395.62	0	0	0	0	197064	168912	0	0	1	0	0	0	cluster_3
853755471	36	140	8	0	0	0	0	9	9	112608	35190	0	1	147798	0	0	0	cluster_3
854733134	30	79	78	0	12899.42	0	0	0	0	197064	168912	0	1	1	0	0	0	cluster_3
854883433	49	141	114	190943.25	3524.99	0	0	0	0	197064	168912	697859.58	0	1	0	0	3.65480099453633	cluster_3
854999317	46	35	10	106647.98	18603.13	0	0	0	0	197064	197064	0	1	394128	0	0	0	cluster_3
855262145	54	138	10	0	0	0	0	0	0	98532	98532	0	1	197064	0	0	0	cluster_3
856251840	44	51	22	0	2563.33	6633.63	0	0	0	56304	168912	0	1	1	6633.63	6633.63	0	cluster_3
856571986	33	118	4	0	0	0	0	7	0	197064	112608	0	0	309672	0	0	0	cluster_3
856752268	40	107	26	0	3453.01	0	0	0	0	112608	98532	0	1	211140	0	0	0	cluster_3
856876317	52	24	0	0	0	0	0	0	0	281520	168912	0	1	1	0	0	0	cluster_3
857562775	71	139	34	0	0	85117.8	0	0	0	98532	168912	0	1	1	85117.8	85117.8	0	cluster_3
859030584	39	138	6	0	0	0	0	0	0	112608	112608	0	1	225216	0	0	0	cluster_3
859305734	32	139	51	0	567.12	0	0	0	7	197064	281520	0	0	1	0	0	0	cluster_3
859560833	52	137	14	0	1226.33	4616.58	0	0	0	98532	168912	0	1	1	4616.58	4616.58	0	cluster_3
859743951	32	72	23	99705	7856.03	0	0	0	0	197064	168912	0	0	1	0	0	0	cluster_3
860658385	60	57	25	0	29602.64	0	0	0	0	140760	112608	0	1	253368	0	0	0	cluster_3
860660281	56	24	0	0	0	0	0	0	0	225216	225216	0	1	450432	0	0	0	cluster_3
861296714	39	24	92	0	0	2812.68	0	0	0	70380	168912	0	1	1	2812.68	2812.68	0	cluster_3
862070473	33	138	9	0	0	0	0	0	0	705761.84	705761.84	0	1	1411523.68	0	0	0	cluster_3
862824318	36	20	0	0	0	0	0	9	9	98532	70380	0	0	168912	0	0	0	cluster_3
863773535	37	137	0	0	0	0	0	0	0	168912	168912	0	1	337824	0	0	0	cluster_3
863989983	56	137	35	0	4127.35	14408.36	0	0	0	70380	168912	0	1	1	14408.36	14408.36	0	cluster_3
864410557	44	16	5	0	0	0	0	0	9	197064	112608	0	1	1	0	0	0	cluster_3
865374650	46	17	26	0	10660.66	0	0	0	0	168912	168912	0	1	337824	0	0	0	cluster_3
866515234	46	135	5	0	222.79	0	0	0	0	197064	168912	14538.68	0	1	0	0	0	cluster_3
867021418	75	47	20	0	15876.14	0	0	0	0	548557.67	548557.67	0	1	1097115.34	0	0	0	cluster_3
867762718	49	134	61	0	42.29	0	0	0	0	35190	28152	49986.16	1	63342	0	0	0	cluster_3
867888885	51	134	25	0	1740.05	0	0	0	0	140760	112608	0	1	253368	0	0	0	cluster_3
868222088	32	136	25	0	26050.54	0	0	0	0	140760	140760	0	1	281520	0	0	0	cluster_3
869212654	52	131	22	0	7420.5	0	0	0	0	1078908.5	1078908.5	0	1	2157817	0	0	0	cluster_3
869355738	44	132	15	0	3.19	0	0	0	0	28152	168912	0	1	1	0	0	0	cluster_3
869415464	42	40	0	0	0	0	0	0	7	197064	98532	0	1	1	0	0	0	cluster_3
869521648	38	133	0	0	0	0	0	0	7	197064	70380	0	0	1	0	0	0	cluster_3
869711255	32	55	90	0	20.07	0	16343.5	0	0	140760	140760	0	1	281520	16343.5	0.0580544899119068	0	cluster_3
871277588	32	118	16	0	104.03	0	0	0	0	168912	140760	0	1	309672	0	0	0	cluster_3
871668332	33	108	2	0	135.8	0	0	0	0	197064	168912	40936.28	0	1	0	0	0	cluster_3
871710040	53	53	42	0	17193.09	0	0	0	0	70380	70380	0	1	140760	0	0	0	cluster_3
